model,CO-0.00,CO-115.27,CO-230.54,CO-345.80,CO-461.04,CO-576.27,CO-691.47,CO-806.65,CO-921.80
5622,0.0,491.0399722928708,1597.11124789088,2656.20565610555,3320.5008721699182,3591.6353069422867,3570.485116094234,3333.76927242373,2918.3163675935657
5623,0.0,751.7894233337634,2037.9962917329422,2455.535555724738,2270.490121435596,1823.0242241132892,1271.628309853072,741.6377184495094,342.338321648066
5624,0.0,306.13545004268514,854.1879211741599,1180.688522595758,1220.7588936326304,1058.977533356784,773.445536302592,456.99317293431466,209.88895734486204
5625,0.0,710.2140068829966,613.4820595242619,488.6982357477819,302.90142795207964,102.53601375150986,13.037359987667342,0.6531795601428623,0.022815021029639924
5626,0.0,388.90903611071246,1462.8548684401549,2814.943023398417,3848.1806814218708,4307.833478081044,4261.524037526849,3850.077509570437,3208.181467113525
5627,0.0,1081.6714533897173,2600.2151655399266,2780.116643938646,2412.9118284269102,1866.3884192748794,1275.8686570003513,752.918734016344,371.1917503204172
5628,0.0,674.0598450495215,1451.867216993011,1453.7166566946453,1117.8595697189419,695.4628545839162,332.97162696296976,114.91473147287932,30.567042724056314
5629,0.0,173.46487097538363,659.856744447275,1368.4735316019312,2171.599015086511,2939.3970218002014,3563.533576818329,3976.5548694450117,4150.067708582417
5630,0.0,798.2449892590934,2081.7965927179407,2600.607174351167,2553.8807878918747,2235.9213530301,1753.0133199242723,1180.181230480195,638.5528798953485
5631,0.0,666.7328428377418,1684.0547865846986,2129.488985427185,2144.0789592203855,1941.9281177709672,1584.4143475631827,1106.3895429199065,612.1643458353631
5632,0.0,1063.3775029774183,1062.857763195497,815.802108774603,478.10459490337655,194.31916612900864,47.00578956591174,6.684333388700798,0.7805249556871303
5633,0.0,241.2886077048649,886.0796239740616,1683.757675871798,2306.0738096398186,2573.778451406256,2490.071318599836,2142.3929178002422,1642.591586846095
5634,0.0,729.083041058303,1789.6082395217807,2221.8032832327167,2229.999824644137,2041.9481933659324,1710.1549116346284,1247.1518982260861,732.5083701694039
5635,0.0,269.0830136534397,1126.3434208362332,2072.363313867378,2464.5721974863295,2345.483014450794,1948.4670275104106,1442.4487099792077,958.9925936820501
5636,0.0,410.252327023903,825.2258292820937,757.5717216334738,478.6958021674066,208.23134603554067,57.85157718771211,11.145243546938959,1.7433407782737023
5637,0.0,593.7412139328167,1594.1876267380237,1846.2299489421803,1598.314903687118,1154.886012493656,689.9477577008726,325.08601027459486,118.69877377737518
5638,0.0,663.3001255337746,2241.4896106004794,2808.9661311671234,2614.7833547602045,2121.3592518560013,1555.3633328390304,1024.4314629520945,603.1339393774913
5639,0.0,270.06841181649406,965.1152980169036,1820.1318952011368,2574.943614976495,3083.5284364601207,3308.765357148881,3273.4070169454276,3017.571832907427
5640,0.0,1061.3663346385572,2728.5419222551423,3066.510671575983,2761.874651006477,2227.908887673636,1608.8322679409248,1013.1886193612083,540.640189238767
5641,0.0,53.064674844713984,211.725176095608,443.1482903353877,636.1418400022277,688.3139452543228,600.9332746764017,441.2893364088945,281.35516528214595
5642,0.0,186.10462926425788,651.6278584472559,1085.8206076031624,1223.7718815780868,1071.6530188372087,764.1242942890191,444.8596022035017,211.63779390145024
5643,0.0,447.23899809164607,367.89831312416254,278.9985255614752,171.2493914457602,39.5496840538934,2.3828156894787362,0.0629151033983678,0.0009600078313790043
5644,0.0,220.1810479161618,857.4638357091687,1761.7826382243197,2581.0395110028526,3029.025486058204,3058.7286877504966,2755.2434521564064,2247.410871295961
5645,0.0,286.878006714495,1056.3312564884975,2077.772727859839,3078.5188255449207,3857.4657060336376,4323.5399587920765,4469.912445922453,4330.225807386268
5646,0.0,570.8912349519493,1861.437151927549,2869.038550309826,3209.4950692559414,3066.3838620478814,2634.037514916603,2034.0056396727407,1374.870971518047
5647,0.0,541.4831305776713,1565.3418459715474,1800.3175762243338,1528.8004370260762,1087.6815391922712,655.5913203201712,327.46720178798256,136.62329283888496
5648,0.0,31.01724514744414,130.61004984988176,214.87378425448662,205.88420980084516,144.97739137273982,85.6321345655023,45.635836083950906,23.1194877149295
5649,0.0,290.31464562844525,1084.0702257011783,2156.280182829736,3190.3452961591474,3934.8702403206153,4290.546765952314,4271.980816501509,3945.254381315828
5650,0.0,315.09269318200444,1125.7527663597841,2119.584930634562,2990.591405157023,3573.8604736378225,3835.8818497411335,3809.0432498489768,3539.710060918362
5651,0.0,682.9316368368499,845.7100804061131,723.3318493317034,504.99973088239284,234.66184569247645,55.01980132804325,6.673093119722115,0.5426304854830597
5652,0.0,424.60270982816047,1497.6248372883408,2762.301261432485,3807.543873282129,4459.984853225322,4726.190301472354,4673.604289154996,4363.313333081482
5653,0.0,592.3956779682383,1574.1906432106919,1641.7448340599612,1314.6421033579759,902.2589767502959,543.06886316729,283.47343598778576,132.6482844564189
5654,0.0,427.7414077499684,1186.3594635438888,1588.0934403290585,1587.365250420845,1332.017860766806,932.9108155487943,516.4354160621994,214.45002282876692
5655,0.0,106.1882847126715,405.5889785072571,844.4578376199155,1339.9846380601014,1798.458524812737,2135.2548554551395,2296.3048274213807,2265.8172469404785
5656,0.0,666.1306073168548,2099.9672494707856,3305.6423010952135,3905.9782384083264,4035.15622416341,3864.726913217296,3481.9483076238894,2918.3664646614343
5657,0.0,434.19190433234075,1637.7160951756114,3238.3619210604006,4650.062095332565,5512.978444029506,5800.967940067114,5623.19605701212,5109.008990226511
5658,0.0,360.21069163405315,1212.0124387632693,1959.9473380473644,2246.971345802717,2123.128846628798,1736.7724532518484,1226.8266611161705,728.1648548226075
5659,0.0,529.554058908219,1907.4389753346084,2475.3076118191,2323.3698879311783,1875.1211354623,1362.8482352043945,889.2075490897537,520.891055773017
5660,0.0,614.2575297833373,1995.5052700518092,2969.4235775782236,3204.8007431850738,2965.709914264971,2466.4051260999854,1834.2309508035917,1185.3881300565681
5661,0.0,84.83786370546136,324.80256383018263,662.7911654152803,982.0129363234904,1158.22039771839,1140.5971801577964,963.3598940464495,707.3748717821568
5662,0.0,145.84291481332005,552.7031816660075,1137.2927352014403,1780.3079600649698,2359.612210092678,2777.880304355888,2981.4439183880813,2959.4084671228266
5663,0.0,498.82891636047157,1694.1063301825432,2975.591383887012,3916.478199792593,4425.567869084643,4575.3692396937295,4454.7082072217545,4117.009703550103
5664,0.0,496.0867836839003,1667.05382851501,2845.94138041971,3597.9161785279643,3885.0714042361114,3814.8418139985693,3482.388229115541,2946.6972680907656
5665,0.0,767.3432442265099,2685.003620726223,3871.4128019042796,4032.3775209938754,3655.991365621081,3036.4123255587488,2309.447722810803,1588.025343535569
5666,0.0,271.1397418135983,1041.9880966565236,2153.0846511071595,3291.6265728154685,4145.307022233544,4566.1934838074585,4560.5859159640995,4211.10600648867
5667,0.0,1089.681200270499,1845.1094684707125,1813.859600142589,1560.765660059053,1188.3836255595274,735.521993823583,331.12324416963907,96.54445199085517
5668,0.0,845.2070404459605,1664.365737743161,1570.282723571624,1177.1496412925476,734.1124881150344,370.5387227200006,143.68273672220153,45.01685917533554
5669,0.0,699.9215716419083,1500.4601199827691,1492.640123933599,1146.2550127344584,716.8815956692649,349.22751729141413,124.37606744310175,34.40443655467083
5670,0.0,312.4852750225836,1110.813124795519,2062.444897659088,2842.136085011976,3292.6216589193978,3402.8535003886304,3224.1216639663603,2818.1922307178306
5671,0.0,1278.6410852490567,1962.5358547306234,1731.4756995745295,1288.0479748710834,813.8931794876079,427.0961962916043,178.26151721349729,58.71761217320038
5672,0.0,390.2182769937279,1537.9278539681732,2917.967005730409,3748.0312819244386,3908.077615597484,3604.214514820272,3023.8108375308193,2322.068887022457
5673,0.0,498.2754787507282,1390.5734166180634,1743.8672410812799,1605.3949041134238,1222.0825481532165,763.3513400744074,371.3854037333925,136.5421483287532
5674,0.0,300.12948562480284,1153.289304997458,2364.401001542342,3546.417126529682,4357.485754821395,4684.290976160242,4573.0808381240295,4131.470835575782
5675,0.0,217.10877272955935,861.1689943884696,1614.618953595728,1993.3761138878474,1935.8397715421725,1603.2430343029118,1158.977341872011,734.873227784579
5676,0.0,104.55068349449039,414.34274567122566,586.3809770223603,518.7982863916403,356.8142055553799,209.9296223034289,111.34641369181584,56.21544669366226
5677,0.0,882.2155450014168,1498.531143569119,1414.855499733366,1098.7474366190618,693.6039413046994,321.97432934408454,96.95254545090371,19.986450958105387
5678,0.0,1026.5701453912645,3186.3386823159194,3783.444103708318,3514.226899871859,2939.1181884196894,2273.4210851137354,1605.108564766894,1036.0611328051095
5679,0.0,684.7618663888458,2171.607656742305,3217.319680552327,3508.8377106808307,3319.829283434119,2858.1700405496167,2233.1634461174885,1540.273076734426
5680,0.0,354.35954592474747,1298.5200356030248,2503.654304857608,3569.641072316208,4252.263044185765,4506.997242193463,4389.742319576187,3981.167411311702
5681,0.0,386.7859921695842,1121.0043591359256,1374.1030046957535,1185.5788164688986,812.7079170048207,440.97107444144086,183.59642859678428,60.795641059164126
5682,0.0,62.3582272496293,236.68738230990954,487.7896762469007,762.9753725459915,1003.629718261438,1158.3305647890968,1197.0337553428867,1118.1590529738396
5683,0.0,662.4926483245246,2395.7977822305243,3471.2555455900997,3583.870593057266,3190.2537450882955,2579.868225250297,1894.5227157246197,1251.4282635481366
5684,0.0,292.0067260172179,1148.8044097965899,2045.6035623626772,2408.9344585247977,2278.1415050062524,1868.3662787957874,1352.093120555217,862.5476601956212
5685,0.0,952.1728647515814,881.4108103166014,772.4080160303099,666.4380626673607,556.5201415153081,362.5790864443557,117.77223065413081,18.778408340235607
5686,0.0,436.7569161374484,1679.2100378518935,2542.109013365296,2632.1777982706253,2281.068907764004,1755.9533063248348,1205.101906309969,733.8182381835605
5687,0.0,999.4008251433128,2131.3501402355378,2308.0543307243993,2084.436300135768,1689.8165338474687,1184.4553025362766,670.0244535545168,278.79759819050497
5688,0.0,425.20836351196715,1618.6416895236603,3113.614549274665,4203.670806904514,4642.3419069116,4545.930674426898,4080.189123167995,3391.1181636583456
5689,0.0,865.0813857755138,1527.6347706878892,1556.5966835366323,1410.6401014405906,1173.584487873193,818.3172134041396,413.86392137554867,135.1859054090754
5690,0.0,717.6589047858208,2147.6738849801977,3091.873062806111,3358.7586839599658,3212.824503356315,2821.885405444531,2260.087502824057,1595.1868249456695
5691,0.0,362.875373480636,287.56646522545014,201.19307557854984,91.27123651959879,10.37465938665787,0.2566707139917221,0.0027734761463112396,1.8713821350877965e-05
5692,0.0,624.4639521022121,2387.3504385625674,3708.60820597604,4010.223601188386,3702.6809008064965,3114.17739747863,2401.1941560354976,1689.8107279402893
5693,0.0,567.3914941477545,1901.1747953038282,3180.615026483267,3908.553654590298,4105.894653362843,3929.6952338301408,3493.6875414783035,2866.8985494499307
5694,0.0,413.2686495218591,1296.504614569956,1982.0509762172953,2216.558659690845,2090.323098353211,1726.1387043583622,1231.1361450836632,728.904083141024
5695,0.0,392.1224220479433,1542.5283683487153,3111.9548685230993,4372.453442432764,4969.271843191364,4974.763199755466,4557.005302261817,3880.2958004295533
5696,0.0,722.2262156709116,1338.4468172308013,1184.250560697145,815.8683878821267,458.8620977714612,205.96365623767866,73.5937600321617,23.406764396386272
5697,0.0,164.02185127899585,644.2828749843196,1353.315332076429,2044.7774407530387,2463.8192234794037,2527.842818725613,2290.050714612679,1864.119359290168
5698,0.0,717.8628002631145,1837.2558015612522,2289.7002323966967,2247.0406714079827,1956.8408771605202,1506.7120570246193,973.2037183441003,488.4714335157949
5699,0.0,586.8169516707298,2233.473659792604,3856.211099535634,4582.7439222671865,4565.829170931799,4120.497680653477,3434.8632997754057,2643.492224394591
5700,0.0,796.5670851492988,2808.2411854290754,3804.5169999174,3787.1624655484666,3311.9105093641438,2661.2212909549903,1954.5033551729623,1304.213309814814
5701,0.0,459.44132261416024,1699.06334608386,3314.8034213256806,4783.234171852235,5778.1448589903375,6243.025879940763,6252.756195476638,5909.057948145136
5702,0.0,1135.6423275783332,2735.1014150360243,2935.511111952079,2569.1237175483348,2016.0495985479713,1407.9049203204718,854.3457326582723,438.469973264293
5703,0.0,70.49966594202628,271.88554654357984,569.1050831629764,890.9761829628541,1142.6254379044713,1248.462417871987,1188.8102937143042,1000.1447124143231
5704,0.0,89.61883200151905,342.43127435687654,683.1746057290544,959.0564945370061,1046.3572740854474,938.4816539262971,712.0873919862723,463.7688369825533
5705,0.0,842.5276174840673,1803.3439066632652,1810.4507018655634,1444.5405473408005,972.0511954836351,534.5874312323007,226.44791598132315,73.24842159953363
5706,0.0,391.7854020163378,1512.104199330918,2969.7568043275546,4080.2091312682605,4556.7181842539285,4490.528118533243,4043.577097356229,3367.855439239142
5707,0.0,102.75683932698276,368.60549871184634,688.2926051729589,935.0571846190475,1026.8963039020123,951.4027944467883,754.4761644007215,511.45985183431765
5708,0.0,294.6082402559754,1073.3353447509226,2051.2039364913626,2891.4505315034253,3392.903204929742,3520.6614943848044,3326.3238691149736,2886.8391723969753
5709,0.0,1133.8585873429433,3161.6614337192427,3514.839735462871,3149.3628794703104,2557.39343051146,1913.645860216002,1301.0548499244903,808.090233151075
5710,0.0,249.75937061516126,1010.0668859550202,1540.7052599411259,1541.461186585616,1249.6278960141321,879.5895296311918,543.3489612053716,300.9346355159786
5711,0.0,960.8146029782799,2358.5168019731086,2906.721308566931,2924.2819195765346,2726.2372650649445,2387.177660123402,1905.0144719285834,1305.1141722829836
5712,0.0,253.24633784186855,1006.7013473227407,1637.794776515283,1736.5668221500327,1476.1602831922892,1077.754311945824,683.8970868818772,380.6904015556112
5713,0.0,384.9401039771353,893.9407252238346,1007.4823164076772,842.0419820307932,541.5759605282794,246.5750065702135,74.65667543813164,15.920150639802026
5714,0.0,63.74416272702088,240.01086093967612,485.60156293079086,733.8165295969912,913.2163694200118,973.771228917237,906.612632129208,742.9338203822061
5715,0.0,61.1668693704725,232.2277186277705,479.59548102190934,754.5234306461234,1004.0133559628845,1180.8510786362544,1254.2969728841447,1215.74058487783
5716,0.0,487.465327785654,1758.028813321465,3314.315032442943,4628.47322183431,5449.307559437272,5780.317426889897,5713.7439471494545,5340.569682943965
5717,0.0,61.330177069446556,236.432103117462,501.09860268031133,818.370565162676,1145.0840776814687,1436.018054423945,1652.1213609560707,1765.3382052326194
5718,0.0,1068.415678717259,2264.0235991235486,2271.0277472645917,1868.9738288409237,1345.5049094720223,829.6272307522859,425.1448273703902,172.4540854804143
5719,0.0,235.67907153158146,867.8326840481086,1709.7335997845862,2542.122835444048,3198.7305266341345,3596.0044144850117,3719.0439191735327,3590.3844385381926
5720,0.0,350.50265957667955,1110.5831322502622,1286.1721717840314,1059.077636534486,719.7922826051403,418.15031671593607,209.90838656691403,95.95443957224431
5721,0.0,103.80882422858075,405.590847007704,808.5194780369228,1093.3239202372279,1130.5994860908627,960.0239482292546,691.4798115597463,430.02936391447037
5722,0.0,273.36445021786477,989.6575422834374,1356.7441533664733,1247.8010925854478,924.9260915671241,579.4394517089952,309.55379845749866,145.79004650341383
5723,0.0,420.12729165828773,1049.9713830551084,1313.2057635860626,1274.2561756847133,1057.45771961421,729.032260313233,388.87634375846505,152.3697951007617
5724,0.0,565.1806955250246,1468.2602058983275,1792.4971260691618,1661.6111377197744,1298.9431160930433,837.5118812760668,416.4735290256205,151.45676625796992
5725,0.0,989.7527650203829,945.1847142077729,834.1579694467736,723.9810948264497,602.8624285127833,389.3360810814599,130.53687313754233,21.88289083545375
5726,0.0,237.4896372484605,773.7267553231761,932.4214888406426,754.6019218383288,480.53701574204274,250.81018403413682,111.43432026476478,45.06871281304432
5727,0.0,932.8462989753114,2443.20297620576,2599.7211614543194,2217.2019623361953,1681.5772503433675,1150.9879462179679,705.7550651492639,383.256955806348
5728,0.0,306.6239692216609,1151.6896967702983,2271.9215034134136,3259.2749954611963,3838.230511391836,3966.9149605236603,3721.062141886885,3209.4325437848265
5729,0.0,97.00212409095379,274.6079963109718,369.72658544475996,341.0696761816087,235.35427463410986,121.87246674053863,47.00366943694246,13.65412019399419
5730,0.0,220.06288913442097,850.8165617432944,1777.7343796801838,2756.5907062784845,3513.6905929148347,3894.7551548170786,3887.034692619709,3560.822746569673
5731,0.0,537.2332456318193,2078.6587206092454,3626.0838431602724,4315.2124556002,4280.254412137171,3828.7722510616363,3149.484037991484,2382.5741737294516
5732,0.0,986.7090094514348,2327.205046235736,2711.3998131668704,2589.4960410968997,2255.0967447677467,1774.946146063898,1201.769699403097,651.274398748787
5733,0.0,261.01206938798754,920.4798769353597,1703.0914603323906,2357.0985334226975,2758.3866850201266,2888.331251138363,2778.9260795314854,2474.387243031472
5734,0.0,80.73615897431436,324.82822189971733,704.2535074264862,1084.3418263189558,1295.414642982858,1280.173685869036,1088.064716749097,814.982054086674
5735,0.0,612.1667834468282,2015.953599872672,2873.8875948174973,2954.4717413159747,2599.5587475999646,2039.1623071512756,1412.6035469115168,840.5538249015079
5736,0.0,153.54416077866085,583.4763530064217,1202.5811227308498,1877.7329325009155,2467.2064114107106,2860.7386886146273,3005.4814018150882,2902.9459475663502
5737,0.0,221.4994683248381,798.1468788713319,1523.0209376348903,2180.7444435950924,2635.7072049446856,2840.2962200672246,2804.8534094812476,2564.244198450298
5738,0.0,862.4998349557039,2123.942476418427,2630.668805885932,2646.6575479420762,2451.602087107456,2111.999716087811,1630.5706268879876,1054.0821163816709
5739,0.0,1017.0922893583041,1220.7032681956564,977.9229843031787,614.6864125303547,285.4939523526438,86.6500515447867,16.458481960799503,2.5326471443231915
5740,0.0,492.56630254630676,1825.9245331931222,3549.8738747926395,5064.960904909581,6029.651196851804,6421.398108439856,6345.029120494523,5919.263084712728
5741,0.0,843.5627158281196,2364.1274759403686,3307.7933470467283,3613.411592670896,3581.711629906966,3368.85110994093,3011.223819333759,2496.3301589561834
5742,0.0,175.06474913278922,661.1427313089309,947.948859492248,872.6734343695508,627.894413712749,375.9861909109132,193.5012976558719,90.08952465389851
5743,0.0,405.7577330817985,1544.3075086278668,3109.1126316097784,4565.446873588459,5525.546104319916,5912.893572447577,5812.874429004318,5351.099425744235
5744,0.0,1491.320725647552,2593.6287947753863,2417.2141642988936,1942.3426553985491,1391.422662729767,869.825064622826,472.699504168313,214.69090596494328
5745,0.0,504.36769455057873,2052.7685319925067,3369.1459050019776,3737.015110049034,3481.9155137129383,2934.302702822388,2260.68678519335,1595.123000486711
5746,0.0,754.7385878670411,2170.7047692200176,2490.1857951010998,2192.233549034075,1681.5363104389733,1139.3183236230923,672.6321022989216,338.3846061722276
5747,0.0,1337.575322711935,1634.6777458647084,1360.987479927069,946.69245697165,528.6285028377974,227.0887639958477,68.22195945504659,15.678879045674812
5748,0.0,74.73537321338458,230.88518648723849,248.94917743803094,163.24146327286869,79.25627827600793,32.149194350843224,11.880740657434593,4.165793073673027
5749,0.0,634.6864335159996,2223.871891459402,2987.414388821918,2908.1417256582495,2447.0053328816607,1854.9661259040786,1260.7556358659172,761.2709499315996
5750,0.0,892.1409408424241,2484.7434951094697,3239.771702761868,3276.9935685636938,2969.6262190813945,2469.3870785511463,1843.7953005867828,1183.5285278109639
5751,0.0,19.859544233574557,73.2392389901815,144.10468331650915,211.43864821336746,255.7814797570978,265.0399830936072,238.9553889680069,188.41519184642084
5752,0.0,395.97144434854,341.85506163608494,245.31246654973964,110.34730203974944,15.555392929847377,0.7678275797601012,0.01863958865023028,0.00025625513957263464
5753,0.0,725.9923821984312,2095.574355015064,3029.065532885924,3381.378989114986,3385.7973103202007,3189.8935907821387,2837.9064846487677,2329.5656093064517
5754,0.0,250.7579680142635,896.3883728211614,1500.9242949608308,1704.5508620969724,1537.901193108593,1164.6001045523014,742.8248046227357,394.8817861065174
5755,0.0,185.15676981733915,694.5114472049455,1408.8422803108942,2173.3221723577344,2847.6709339941062,3334.626816828137,3588.7499256197007,3605.04676804892
5756,0.0,304.03203566111625,1088.2381663713754,2032.399234038135,2804.4985338968563,3236.8923146318866,3317.1345239217053,3101.3713938180003,2660.395488550158
5757,0.0,382.04369273835135,1377.2605524215594,2613.2879172343655,3699.075297488009,4420.68998581447,4743.830987682149,4718.49861911452,4408.979770734508
5758,0.0,684.1326310687213,2465.4669908599353,3830.6131515501747,4204.723970699682,3957.0741412614507,3396.803330457879,2679.919554858357,1923.235704397289
5759,0.0,942.8785316648635,949.4876568020229,838.1350094055086,722.8132904889569,576.536162039857,325.6540496471821,92.95921993796941,13.92715205114905
5760,0.0,1386.5514933293643,2565.3667498993177,2424.3438851659525,1954.9763313623428,1405.8716300622045,888.0181705539088,490.6231174303644,228.82912162148367
5761,0.0,221.16507909614344,836.6584063424106,1718.3038329685035,2689.0154170583673,3578.0482212568118,4258.083462223828,4664.707160613812,4784.435172221669
5762,0.0,485.04996258189493,950.6476233352869,948.8717401122175,716.5192337872132,399.0790097423842,143.5418707652697,31.925496465336206,5.007842869910936
5763,0.0,203.03156546288554,674.5975091686419,939.3978665895432,853.3570365005271,587.6683535812323,316.7215384985165,135.318110131961,48.36880102018341
5764,0.0,245.76380006715092,903.2200923253874,1775.0999151698068,2633.702967889147,3310.2607657892554,3722.674285258557,3858.2155129220646,3740.254985059647
5765,0.0,518.4863199025187,879.5429969404632,707.3671242140945,404.9166677018884,167.22493104797135,48.13038853829901,10.979831516391672,2.257736116742743
5766,0.0,291.4069826606511,1214.5460856760108,2162.906659529338,2500.9075847189915,2332.7145861250774,1907.5104026891825,1391.564763551276,911.1929784652812
5767,0.0,477.62172436478005,1829.3215863710295,2716.9947673306215,2788.179142189856,2414.5676467460544,1869.7287928409812,1297.7078152423119,803.9320989004287
5768,0.0,525.2165945594804,1665.382003333559,1929.0777846955439,1666.137083801197,1236.7863341229559,819.3903710309298,480.71273359801165,252.8761363899207
5769,0.0,292.2050107424973,1050.165620788604,1972.1831820951345,2735.660836417638,3168.945095067909,3252.906486790402,3040.6212069283633,2603.5968655408656
5770,0.0,414.00374353200317,1225.4264353134497,1762.7770156806032,1876.6950831611014,1688.343497773711,1308.8233374861195,846.4382872579549,434.0352936541854
5771,0.0,100.34915729272218,385.2027270664638,809.4335716805886,1302.9080143793974,1784.1857258787666,2173.6227803018523,2412.2955603455703,2470.8401793053117
5772,0.0,1162.1233370125753,1361.6297410427344,1215.1673268526229,977.6499653086701,644.350965134121,297.4440542389567,78.3010322288165,11.913985980070962
5773,0.0,188.45232110589095,742.8756933292925,1544.121355597228,2265.2991465100167,2634.0707234546257,2613.9838462361204,2296.494841877825,1814.3326779401468
5774,0.0,940.4779275539486,2498.790717881802,2861.130525167101,2580.686546558559,2061.9354602338844,1462.0588524212048,896.5172291215605,459.0347799526263
5775,0.0,443.4496674333537,1373.0043887938994,1770.9591654248977,1623.644183898479,1222.8550943296746,768.6637712592789,392.39793019628206,161.22545599802595
5776,0.0,73.98266246811839,285.4441031775858,600.1903896714356,952.3053193622779,1252.926063129774,1421.3254027931698,1420.4763184841845,1266.878679553579
5777,0.0,1107.6661327559884,2282.439698216513,2377.4437522371445,2072.6580990910393,1609.9638067555054,1072.129734293791,577.891733341709,232.55454514612927
5778,0.0,414.2254543584475,1489.4676491610458,1905.7475582452694,1736.5137264833447,1339.4574493362386,919.1699392387484,559.7461459371701,306.5704521394086
5779,0.0,849.271876227707,2580.371649063378,3819.8955154128857,4280.8955226065145,4260.596444607233,3969.7696908573253,3487.5166321242805,2839.487840345239
5780,0.0,1048.744196232986,2481.6362926468933,2788.708526870531,2553.113524366023,2102.5568935185174,1536.971723516095,953.9611804884046,474.1177866548394
5781,0.0,400.4733882120383,1562.646899399714,3158.7674496813265,4498.740458842375,5199.963135375494,5296.471960056557,4942.358219071527,4297.6049003958
5782,0.0,214.65944076419626,820.5415584118016,1698.2635319360752,2642.8207978465703,3432.468740858093,3916.745628771106,4050.1301049497242,3863.252059886453
5783,0.0,541.8067395285922,1685.8194166609692,2657.3694635893894,3170.4888832557394,3309.7511980985723,3197.79895692379,2900.5879175997056,2443.0358862917233
5784,0.0,114.59738758557276,438.8062559383449,916.7689498249752,1459.805459470891,1965.0596951046616,2338.2295054958386,2519.3119590609444,2491.1695656362544
5785,0.0,436.318289679571,351.63850489386385,214.34748325743814,66.00359101452557,5.628391009610355,0.16965906549351975,0.0030607554509007842,3.616879571018034e-05
5786,0.0,913.3425664052479,2332.5919614715713,3011.4899434348363,3138.7729862647943,3035.2461720863294,2807.0547977335245,2454.9753309181206,1951.5719719135932
5787,0.0,503.79956616134746,1775.554160945546,3095.176415823677,3868.1055030787456,4053.985548343932,3818.202331706351,3303.9397206469093,2617.3436078529153
5788,0.0,226.7200551895716,842.0903112466194,1474.4182838046936,1730.9139347821836,1603.8283964089173,1250.7403688396664,831.0605988192082,468.51741280401063
5789,0.0,330.34670371242936,1200.14739292557,2295.8863989038446,3263.5658580692934,3892.1574015556043,4137.636144300993,4043.2500598746556,3675.151780899196
5790,0.0,371.74033560232675,1333.2216531849156,2457.5553841834185,3296.7889655588974,3679.3367629307445,3647.831750148834,3301.9679508448835,2738.5135605997534
5791,0.0,459.81029331707657,1526.5774466410865,2493.171228647211,2959.9538781671713,2969.539019033949,2662.1462430370566,2148.6696527173144,1529.2631941602604
5792,0.0,210.99164563057494,775.9237678555311,1518.7442539463611,2224.8376428520655,2731.800239230661,2966.451266613754,2928.6283659762003,2657.9892230252285
5793,0.0,754.5215780207221,1399.2192301685316,1313.85184012968,964.7528535987618,561.6103422569387,239.08159454236082,68.91309581781073,15.080670028669237
5794,0.0,489.03871165019723,1938.6081717028414,3128.150121982913,3428.146933755694,3151.8961753666936,2607.4013090183066,1958.1623566948526,1333.2929722880374
5795,0.0,627.4359586952143,1642.1423885034337,2074.401397689482,2028.7291595120034,1729.075396423611,1275.4455156040665,769.4784400610348,352.556678447255
5796,0.0,774.9752226243512,1794.407183073661,1808.16389631606,1431.8740691167175,965.6084280781708,551.9642305834453,259.3303107143327,101.18293590022462
5797,0.0,554.435849449914,2020.1652012756995,3333.0789537129804,3830.0040108740695,3701.4905212949016,3220.6296814651055,2555.367318780581,1832.146238356877
5798,0.0,137.34785768695093,533.3287248210688,1123.3463597664168,1759.0347167746013,2251.284105276398,2474.5436659375373,2409.1447126020967,2113.927471290509
5799,0.0,667.9086919428038,2023.9710603962233,2350.147189792268,2066.7499128062354,1576.6290953897228,1067.6506568034604,636.0923037025616,329.47586949436027
5800,0.0,209.4381060412733,823.6438938561367,1739.6315801824117,2660.755923977212,3273.971210056837,3464.495855740873,3276.899221636903,2825.2776430501954
5801,0.0,51.717496782538454,214.81519401698432,450.9160077665984,613.417759503664,615.0369417732273,498.3159579726887,342.76437130654847,208.64685116586963
5802,0.0,285.77442736035414,1190.2366638181247,2029.0710359305476,2249.0482610581807,2018.9808717023573,1588.2079843449933,1110.1954527108562,694.3388480135393
5803,0.0,830.3109992345748,1540.1016130952394,1574.6512221167702,1372.987859770492,1043.0706742507082,626.7251936375986,260.30689727150485,69.39661372774331
5804,0.0,165.099282678364,669.442961858581,1397.709270667159,1978.7730738674056,2177.4454614442334,2029.1865754159967,1661.1604874829666,1214.1414329865074
5805,0.0,390.97182705620446,1292.503908337105,2176.854877537,2725.2237863703663,2908.8982170378654,2801.6710302208853,2474.7617586647616,1985.379329470844
5806,0.0,423.97299755525376,1496.278695908039,2683.6612248130823,3497.0751448753913,3812.24434955513,3714.7725130719714,3317.9303413997704,2716.7228985198585
5807,0.0,9.530435302820043,36.76201514715527,77.93909872517433,127.13780264414756,177.01791199697328,219.39793440686412,246.74524000706634,253.85414185348023
5808,0.0,11.885158458830452,22.166634032870643,12.574932767177213,3.4358026664348755,0.5868497878211786,0.07342272365902161,0.007322914775400965,0.0005990411676150784
5809,0.0,117.59212537095755,454.03479355207054,912.5310337358376,1282.2980680756095,1404.679511658065,1279.1402979550455,998.2920104143341,676.1881706931401
