model,HCO+-0.00,HCO+-178.37,HCO+-267.56,HCO+-356.73,HCO+-445.90,HCO+-535.06,HCO+-624.21,HCO+-713.34,HCO+-802.46,HCO+-89.19,HCO+-891.56,HCO+-980.64
4836,0.0,1939.8428141876725,1850.8040767246714,1750.6506978453979,1647.0626902729073,1518.2573838995609,1308.6033342311648,960.9322743696337,519.4220890310426,2009.6109434609034,183.137933625138,42.5449402496149
4837,0.0,1034.3507061920645,-1477.8913553793261,2324.4205202893804,2676.731196589532,2323.257067780906,1766.4883742150719,1179.7938080979236,682.6206779348161,1836.406133612114,347.3387145417866,161.86318918252087
4838,0.0,13.80507961230623,2.663843077480076,0.2967503239407263,0.027001711669155458,0.002070391173072714,0.00011685035044933182,5.12819251156814e-06,1.097887182796391e-07,31.90398895081145,1.7623459399940264e-09,2.26202310139448e-11
4839,0.0,1076.5866551612066,-1437.263588430942,1944.1750462119342,1699.333049488419,479.3267185182944,-1746.619052513564,1764.8097498932025,2002.45635686232,2017.1093134628718,1591.7870112216162,1083.024458592636
4840,0.0,3281.2490865435775,3183.2876345705204,3073.560872417189,2963.5967252896994,2791.056193495004,2388.7970508475796,1048.3172098114694,6.713045072862174e+108,3392.572201495975,1085.8011812885336,1100.1967160501622
4841,0.0,1545.6506589307023,-1717.3565328875045,3600.551429942214,4362.710612489335,4122.244052531451,3536.8875937789967,2792.0665736418723,2028.6101122810758,2547.4622413212496,1328.9784092225134,784.4733836083634
4842,0.0,5284.964088234663,2991.0803512135053,3.519542721741919e+83,4281.823093963954,4460.9032401685345,2340.8903012214632,-3116.970301008444,3808.6819156712313,6381.448619605754,4827.13036282086,4472.009673610392
4843,0.0,8474.619242410268,4696.075799305653,5.70973963628491e+86,3522.2448151855506,-11394.339797144296,3234.1823578213885,-8677.697464796911,5898.3355552181065,8993.204651011714,8121.928415417463,8235.698790975714
4844,0.0,4188.955505506796,2405.48424858261,-2582.0720524558706,4526.556384025999,5815.360199053309,5725.089044786703,5112.903717220768,4271.69386204433,5078.328604672567,3330.88372844444,2394.9967368803054
4845,0.0,7443.735053922716,6461.246804407734,3670.395216501977,2.279509033052759e+101,4535.185094511808,5105.577001648243,2795.325187684631,-5375.0968351411375,8308.168942767197,3568.330576379904,4561.882851921921
4846,0.0,6516.763956945416,5733.6564377689565,4362.88101365188,1768.3472177679992,-6218.577967334089,-5441.8384622538415,2961.0999938979016,4038.9152006507848,6994.68077985729,3743.470412027119,2980.44242034625
4847,0.0,56.05179539063617,19.360589744401057,5.517478513210178,1.3297075550628232,0.31635925691789596,0.07005481175871192,0.013041690035669008,0.0016861719445542633,125.79150530212677,0.0001800591435231398,1.9301234432235713e-05
4848,0.0,4069.472407587707,2329.242897708773,-2237.8541943867613,4728.660885534389,6052.071184292184,5973.457499237722,5357.74351766112,4500.419043064333,4894.086596538977,3551.0275667932947,2604.9408673204166
4849,0.0,3928.437994213084,3690.8540637866276,3328.437643470065,2868.794036171444,2317.3083588842637,1709.6413749381604,1103.8325303134866,599.6891290454699,4088.5194885127007,273.05551101741236,111.27314458589505
4850,0.0,5638.210945779045,3216.9453990675383,7.321598976289391e+58,4610.253001776224,4833.60975219696,2611.335997299286,-3264.75607060521,4197.908752465213,6982.79086688483,5399.669597352993,5104.453860117423
4851,0.0,7502.241663608554,7305.885274509366,7033.37982275855,6671.863142964454,6225.862566063685,5649.319637559785,4963.5033981140205,4140.61278766072,7660.881004678173,3240.4574821868537,2313.036237491962
4852,0.0,5181.698586863464,2788.5454132296472,1.7913586228174016e+48,1956.2093392994404,8.52784936737967e+105,2755.2908417791064,1803.1995004441803,-3692.9906461392816,6204.967590098232,2740.932805183675,3296.701953163888
4853,0.0,4009.642493575243,2258.7933437186084,-2924.2111396747714,3931.014157695189,5027.901600843774,4860.211839374425,4267.121952326501,3457.113446974055,4876.593844088451,2579.061622093019,1730.7335363555687
4854,0.0,77.82674291142587,26.160998661257764,6.258678901507314,1.1936410271928846,0.21814117850594886,0.0353092772900326,0.004714140232635517,0.0004074999010152723,168.9148078795312,2.7465985538320737e-05,1.7923730030685036e-06
4855,0.0,4051.173195774118,3937.1263058390064,3761.625200260191,3536.0634486307094,3208.3232000117137,2765.1696794694067,2188.487537728554,1524.7759917918956,4131.416257765033,888.5740921615517,413.0385755186169
4856,0.0,4193.001253392062,2360.514857196585,-4682.474627331778,3577.9232878790885,4641.000817710786,4513.68714467407,4015.616886365316,3303.8362263929903,5017.765540066253,2486.5586275458245,1653.9389421472638
4857,0.0,-5576.380742866058,0.0,2314.876261874251,2550.167357680359,-11208.337136159142,5686.121116129081,-3018092904127035.5,-7920.90004127755,2144.9167131351437,0.0,0.0
4858,0.0,1391.3958125016993,-1804.273706342244,3004.3301273911784,3589.51576514377,3299.037366209249,2712.503662701713,2024.307051364553,1344.0504386601986,2344.521684712823,786.7086375841382,404.87240533661196
4859,0.0,1677.8985487993211,-1627.8510707877215,4148.485416317072,5103.28258401907,4928.785019251541,4347.256056683298,3570.9031030714054,2745.2515908740884,2731.919598042518,1951.8602052811354,1273.63486580337
4860,0.0,8429.788130812874,7769.773734113107,6645.016861020631,4902.511423096431,1965.7335091534742,-5798.637688264873,-5337.624414663941,3274.430823562446,8833.786740867623,4462.514639683301,4158.365507199071
4861,0.0,1.2008834757664971e+56,-1553.8125705009288,2367.592501192084,2795.2496738788905,2474.8775457857955,1925.1090845868287,1336.6708508233555,825.1024185329057,446.99710087512597,457.7216024294183,237.68806367965195
4862,0.0,64.78575994715719,20.72462538065185,6.184859485798708,1.4186764766567999,0.31618460345658245,0.06477507268008025,0.011111226695000496,0.0012994016692150375,140.1922454419985,0.00012362963053406614,1.1719630775447148e-05
4863,0.0,7315.914741960832,4496.073020402661,3.7645790337510874e+59,5304.671552365607,4182.117840446457,-13915.2343282283,4890.369874175775,5772.646624644614,8835.38451451195,3182.504701579391,-7332.135610795053
4864,0.0,8.584830148387843e+56,-2466.405966026961,1684.6223235262487,942.9808473818873,-1888.6594650531044,2145.5745883542063,2514.0588495685283,2088.439703438262,625.4388228732658,1472.4294012790115,904.8094682269793
4865,0.0,8976.371601029807,8755.227661120718,8420.261284712169,7997.318469183457,7487.733394873626,6867.636174965574,6112.400993921208,5250.077044526034,9194.299020790593,4277.566086965125,3263.0757671177644
4866,0.0,7283.859441792268,6751.028136232137,3944.661161908409,2.776141966240351e+106,4767.337650261145,5740.911815816392,3213.4281237548316,-10782.897866931415,8005.577378132377,1806.8045480259148,-7206.766212826746
4867,0.0,1361.6000191578366,1276.2703328893883,1180.040581206746,1075.9885606363123,919.0661811960787,648.757590581201,314.60068360097046,84.09831542746689,1429.2046871114328,17.585051153222715,2.93682138548391
4868,0.0,1.6965825277996389e+49,6445.843847288422,6815.553364073646,3781.504462782775,-7856.314530618848,2468.578122613858,-6219.024565599697,4736.163018488105,3250.652335227227,6355.582172375,6209.563508901953
4869,0.0,1142.3690421581925,-1267.899637975984,3088.2957999980595,3687.8332418829614,3411.5545014441745,2842.135269365674,2169.9608666478175,1523.5040273182046,1965.7278650855715,979.3192716066139,586.9351126504466
4870,0.0,2.9070766012996843e+52,12082.044257725276,7623.31181684481,5025.515188152762,4696.961617683247,3812.008781843501,3065.5744084607027,2238.728168308103,-290.8437490559907,1485.36562235344,867.6449148955146
4871,0.0,4209.888975492752,1.2682010053376682e+93,6713.186118209566,7223.295817715888,4235.715211806972,-5275.325308342727,5102.1301760807655,5486.873544248122,7039.069147016028,2859.3092084649684,-4220.325068828223
4872,0.0,7992.415721278496,6681.68572213526,3550.122716437855,-6163.294233910107,2430.009544882217,-5050.024138294223,4973.053763894906,6686.800558314636,9381.027406332785,6620.71043027199,5932.302339708135
4873,0.0,3693.123710464149,3578.4830007596815,3404.4030518631453,3184.3005385232264,2856.9137858908057,2411.71081207188,1843.027790577302,1209.8796560357785,3766.7621515677984,644.120959814758,268.2962741636704
4874,0.0,5048.957459158186,2677.996575288289,-3739.1912518342333,1974.3903383187137,-3210.6192459858144,4855.97031156873,6407.201155055381,6330.874325931567,5732.845348361512,5654.174173520384,4663.105000931263
4875,0.0,4407.338717229291,4306.666133100848,4158.453129232557,3972.4072684314456,3707.028691847673,3340.1005422618646,2825.5285382674633,2175.105558132981,4487.995856720247,1459.873166252902,808.7443466111783
4876,0.0,50.20561740207376,16.953072937787148,4.2652641086406975,1.0105120351645387,0.23655556037476147,0.05135315273022437,0.009372187782430819,0.0011827690387640622,113.33124053343502,0.00012288455401079094,1.2780114681618802e-05
4877,0.0,10135.67263869132,8883.790072500435,7184.366818882773,4022.7012794898583,-4306.193635906221,6133.102771605756,8193.350786772073,8330.358353489337,10251.442925140716,7763.851807668161,6798.130300922692
4878,0.0,4393.356365288709,3470.82658508773,1743.7145399285112,-2480.5106577358433,2928.547374957935,3615.9748860074437,3279.715184542315,2594.475119746162,5077.030485370266,1823.8483216020686,1122.422945382082
4879,0.0,5338.566825988265,4046.1753605266754,1709.6852969050067,-5648.7685891168185,-4753.474528303255,3227.808263086323,4412.819820813882,4190.911303729081,5964.422778229912,3477.3070150021254,2587.3536980816875
4880,0.0,3782.406485511876,2907.785015906008,1380.775625582501,-1840.3689154952674,2769.1074703435243,3390.83104650552,3032.955753489974,2380.3856008933153,4468.625418115813,1665.342018276592,1045.1826075443432
4881,0.0,4912.940807993152,4695.716618804653,4404.333588811618,2522.3722074986704,2.593891396865467e+70,2897.8640075932567,3989.944420359628,3938.651679495727,4882.469409422378,3602.636962232472,3049.5875350173174
4882,0.0,1314.0102264105963,-2410.659582431714,2427.4203254410068,2878.738645592497,2564.369245983598,2024.384501984548,1398.5289380411816,819.7617386411576,2294.7877770634364,398.5684504491853,165.63978025101454
4883,0.0,2077.559859595972,9.2379612781981e+99,1761.0215644108184,-2783.195878857325,4385.188014796643,5722.441338875723,5574.238433470816,4917.336318228227,3787.581219989994,4007.8626067777777,3031.760606551179
4884,0.0,0.3932168414488106,0.07097782759650274,0.009814300876076222,0.0012257027623583207,0.00015107619086233404,1.5328320243289467e-05,1.2112027007562327e-06,4.859590170724961e-08,1.5103434763071701,1.590149561375349e-09,4.6981602901972005e-11
4885,0.0,3953.770494053694,2252.319016909779,-2268.253393539092,4500.993119163892,5756.390607934592,5651.335112056273,5023.616713575788,4175.17222950152,4805.053304540078,3245.8140491338354,2329.232589590544
4886,0.0,8741.419056380022,7883.432851882094,4389.601584806925,1.9955540400429342e+108,3214.981962130022,-10757.26554557069,5462.481177141592,7549.844594102151,9951.268873130957,7690.313450976436,7272.432354504913
4887,0.0,1354.1456958720498,1070.8211690528992,738.7298065243509,436.1377842966383,218.8610998988487,100.73363328755394,58.52910968083752,25.49639247386156,1553.5129878649586,9.95529184736626,3.78973770682759
4888,0.0,5185.264346181716,4961.379262896346,4621.8219879226035,4175.602161971319,3627.681372042695,2981.0614180373223,2260.5521281869696,1534.007411848693,5352.748072479058,905.007816927246,454.9855338410298
4889,0.0,3856.558627597201,3577.530538086747,1989.2700673401762,4.2242507673816213e+74,2288.4281442999504,2765.0835383602994,1328.7252884237923,-5401.654682515096,4144.7747299191,1446.9063401702458,1600.4596260732746
4890,0.0,5778.786633868932,5672.428429261185,5525.559561095768,5337.763414420562,5093.051790117456,4759.11250910431,4294.5648888094665,3675.7448344845934,5874.182785924162,2917.8392152934794,2074.404088725108
4891,0.0,90.24512943576264,32.10310349722985,9.84343275609428,2.3912915924675584,0.558785396598826,0.12031511377046145,0.02191070316164452,0.0028103624972290304,182.89755568392846,0.00029539462357043084,3.072490573909861e-05
4892,0.0,3836.938085104398,2132.837399229518,-2989.429799090862,3632.01280062901,4625.353880631673,4417.919673444106,3828.0173281480575,3033.4348424094874,4691.333312651054,2195.6077703233173,1406.2175400818785
4893,0.0,2655.9384830687595,1.65000558455555e+52,2146.380305120453,-5129.215179271705,3094.4469730416595,2138.199880483144,-3855.5544860992854,3240.1653415925443,4544.1539360225615,4044.2798523913575,3598.479227368302
4894,0.0,4689.492099749622,4584.521833713373,4424.3316262616145,4213.223553796717,3919.261394075449,3519.595383668347,2971.424963763772,2295.0935651707036,4778.8904835665535,1559.1307676621097,886.0686551840435
4895,0.0,2.6629760119005235e-13,2481.195247688084,1744.704971556631,2003.7830673116935,0.0,0.0,-1932.3240451535473,-15649.258636923949,12305.934474279311,0.0,-2505.739752061846
4896,0.0,5274.612543711645,5045.315655954837,4595.891843583219,3920.070177071713,2863.409762566063,1102.7272931491634,8.104131358664116e+111,1573.5282181663993,5550.11074744949,1671.499169853974,1144.3249236723523
4897,0.0,5877.056896820933,5708.929644571983,5453.378548802703,5107.883238577652,4664.677233549841,4101.044998717351,3416.469936872668,2632.479728981726,6018.818303874059,1829.6756617374176,1103.2603127781165
4898,0.0,2921.754087431163,2829.6693201279854,2711.8265859088274,2579.524518431305,2390.26233942338,2097.7418739934756,1660.9645481258756,1105.7537345363469,2993.4170311701737,569.8754325680342,213.4573316288615
4899,0.0,5104.2839799318635,4289.7654403365295,3221.1084962296086,1453.6147247722483,-2176.659687418051,2575.73869801605,3109.53316028383,2693.050017892359,5436.901780458789,2004.3280597446915,1304.954449148966
4900,0.0,2092.154916234938,1947.6595936259698,1700.3840498810134,1369.4804774152533,949.6421790193228,524.1626761324917,215.44907698343366,65.46211018197717,2182.650899693192,22.19210097624016,5.839219872016117
4901,0.0,112.63403899467372,34.159769798778164,7.176310676141242,0.9972223368731506,0.118418833556598,0.011326510342534419,0.0008819321420247889,3.9656276215093246e-05,223.75479883358219,1.3665154760732573e-06,4.0153000570370284e-08
4902,0.0,2880.9301224504875,2619.6997370826416,2239.5973038622838,1786.478491480896,1272.6034178268633,777.1582182281956,390.76117682582674,161.4007855814881,3032.4721541476547,72.63461558198375,29.30563464951079
4903,0.0,-1784.9088238159688,5042.206924386078,5973.928217010106,5809.220220911624,5285.974006584742,4570.242016397531,3742.486830552543,2878.444185565554,1696.2771421737514,2037.9693006920463,1309.0283342670086
4904,0.0,1013.2801941654978,-1234.4021739428965,2698.3569750671645,3173.858369728601,2868.3338730226224,2311.79675757184,1684.130204409822,1114.7336381302164,1776.3724641752544,671.6428258586088,377.9108342389071
4905,0.0,4108.750505572663,1.0188207823646157e+51,6764.183898652992,8725.655996899326,8943.229690645272,8789.886677242273,8411.9761330558,7912.020399857287,6510.028825341415,7236.286492602571,6409.508141083101
4906,0.0,2046.5161142601266,1735.0404284779138,1355.2448709113992,963.5578982456523,617.5825777708366,361.8747240619232,205.887039561198,147.439856360125,2263.614808998129,92.02998502712408,51.55589293860575
4907,0.0,3241.554644117805,3006.2149373150705,1734.4625241390672,23612.67682863908,1922.802207557044,2215.4843884518295,938.2526667314384,-4241.576914048103,3465.9735141340234,997.4928068850137,955.3548366810098
4908,0.0,0.6384953812650928,0.2946549289974773,0.09222120727693423,0.026241701372872753,0.006887891973415164,0.0016369598533845365,0.0003411286683814621,5.4787714342152734e-05,0.4791744961357093,7.397921515994581e-06,9.361302125929792e-07
4909,0.0,5494.05732449359,5279.933281562082,4956.711272711152,4529.150631251947,3998.634301011513,3359.9237753665,2632.303920640312,1868.3808331713808,5656.326183832614,1168.3324660988071,624.4252421512896
4910,0.0,8465.263076463956,7131.323482797447,3785.566280006273,-6649.964327185781,2422.9976935034906,-6253.541737174891,2093.358477602627,-4919.591906376744,9989.01139660276,4403.62741856094,5820.340374319235
4911,0.0,3980.4054456382323,3811.863837070971,3544.7179390005504,3195.4247287304743,2731.1916511059917,2166.894643098292,1534.1782049818153,923.4436787967273,4087.0635104803227,454.1668502953333,184.46204862990214
4912,0.0,8654.873818340553,7081.01996371248,3789.7982803500818,-7077.868302167829,1990.9385887535739,-9248.668426839677,-7950.325790843446,4256.019680602086,9797.566161805773,5777.48634141257,5042.563922421792
4913,0.0,8442.619993980667,6615.549460271893,3089.0507864428596,9.021847370564007e+49,3.259543650813163e+101,5425.454702928899,7885.741297645151,8192.329355304057,9480.433571511541,7730.047990835939,6878.218435294431
4914,0.0,124.28673710045723,50.369666499396104,14.68881331837012,3.7467962700851465,0.9091912374480857,0.20224302540730543,0.03859740016466083,0.0053848203156035175,217.28766189944577,0.0006195275040347496,6.924187297158537e-05
4915,0.0,1139.1401597987192,-1480.5483074981996,2636.9384473810846,3088.408946063093,2761.458213671545,2185.284049481548,1551.1456256601473,971.7523931960327,1970.1574700737488,539.8245550765533,272.315533668162
4916,0.0,2035.684320913217,1942.4570243534138,1806.640194325885,1623.0874572508135,1332.5515897445107,927.3643170459546,497.05105616905547,181.40723464608348,2107.025050766911,48.0222240866587,14.844080949732883
4917,0.0,7155.681558716538,4018.382012500221,3.215958595254681e+66,2372.9068425934006,1.8535672283025572e+83,-11228.483380055444,4272.207749127734,5210.227571202225,8530.584085489887,2784.863582868419,-4821.044488519582
4918,0.0,6786.0505665165965,5328.748377380909,2870.0282075562613,7.178069335098364e+122,3122.1666218163346,2124.1256952763765,-3104.8331432654154,3829.7507814272194,8043.756215025465,4866.165885304494,4523.5783951951535
4919,0.0,4397.928007729949,2539.99623248798,8.371602244447694e+59,3193.687907401414,4281.616848732346,4260.841032640879,4082.482375855873,3783.5620297671344,4900.17096804363,3315.419692814457,2654.062730731168
4920,0.0,6076.191656364753,5838.0247356016735,5498.530879731416,5053.364703378283,4506.405592554164,3843.4988612279667,3094.704901887315,2287.862036667505,6307.991394340812,1520.30181079303,877.9605687845877
4921,0.0,7067.196695985419,3921.731615028707,7.952053408531206e+96,2912.7049323123733,-12042.038484092383,2598.01161651553,-8784.067180771559,4537.7571772616,7513.133661258527,6184.835672945127,6094.084219515653
4922,0.0,4625.3005843769,4565.003637937929,4424.0887755240665,4298.273747617572,3974.330242686075,2269.6621131705756,1.5477401412609043e+129,2184.2306911690366,4632.549034585921,1433.97848974732,-6880.924043846597
4923,0.0,1720.7859429388927,1594.3922951948598,1373.6360224245218,1072.177812343926,688.8652693941114,328.4102129231462,110.02761836178553,29.719333977259634,1804.3548504157536,8.504482050828143,1.597367943319655
4924,0.0,5294.489350929425,3103.7675602815384,4.5489791301630613e+52,5020.444992992708,6593.815730727538,6633.847602438396,6171.926145911213,5437.381735357808,6555.208705445392,4536.3769531022335,3538.996225385275
4925,0.0,8068.529219942366,7862.835173546148,7568.575792688895,7184.338560702958,6715.501806511693,6122.782731249567,5412.59869455192,4574.577579462433,8223.351740004862,3646.438775506525,2681.699702370671
4926,0.0,2071.6784153285666,1763.1978605667448,1364.964225302973,944.5036380350423,569.5248396268851,297.17627374703665,143.6069374110713,84.66312909468381,2314.1297715161504,38.14223316116796,15.811802294436417
4927,0.0,3956.284364188404,2253.211027495581,-2390.225302601131,4341.814701141335,5550.637308291654,5429.225616985836,4803.375080152034,3963.366138284267,4810.114292128357,3042.567041936183,2145.1126653336773
4928,0.0,3836.813889796501,2200.1436580038203,7.752760686955299e+94,2516.7466120871254,1828.122300908598,-7475.646151584436,2197.730361341462,2822.3498844483042,4389.58514459575,2454.093248948414,1772.355008333875
4929,0.0,4015.4012477385522,2877.878672801656,1117.379587925153,-2988.646440153755,-2780.9164483075615,2796.067178271711,3599.8787329481124,3293.7685560425434,4555.625928373415,2618.3926980397164,1853.0590464649927
4930,0.0,986.2279177160871,8.267270245032641e+72,2573.851811842671,2996.106499348006,2670.352771419647,2114.64337587389,1504.7008949177414,964.9758906222231,1774.3161548913192,559.4857585209163,320.94375749107695
4931,0.0,8223.554624284468,7335.744751672459,6008.130303220807,3296.6386189586447,-4834.11621269579,4314.988063213006,5077.178310700695,3930.3103854876713,8704.99808622948,1527.7881705246368,-3377.074283533497
4932,0.0,7012.286952402839,6363.925970715337,3779.943560776799,4.121039765194449e+73,4601.560795603082,6020.860782730362,5408.874239703971,2936.3126977197503,7365.640017781327,-8632.095675620298,3345.2835610802017
4933,0.0,4281.918199983365,2383.172517584178,1.3845798694256093e+106,2835.4918327136784,1879.4869384069857,-2773.566102761817,3418.5408329493193,4303.118567616073,5464.893652777847,3945.8081520060023,3170.3417948287465
4934,0.0,1142.1995788896163,877.9459364636799,591.309768274846,346.7711118957796,182.42081993235902,103.40025813008658,65.5967265019227,32.62612939642765,1340.2988659954317,15.849356962412013,7.6617971191771455
4935,0.0,5534.248071263957,4963.384333347439,4059.1236744204175,2059.4170409510134,-3767.304133809802,2864.4398833374144,3607.8331868963583,3240.060817686798,5751.405119227106,2524.5943702075433,1714.7443958098245
4936,0.0,9464.450333211133,8870.951886957626,4949.792391270333,2.4336802669987403e+68,3557.0899978907805,3.469655242017788e+122,3212.384763522123,-11551.659092762397,11268.09914037318,4935.3964233232655,5700.501414960504
4937,0.0,3248.2608096741496,1.3976164173370215e+72,6506.596880699775,8334.021714731356,8503.73571056028,8122.086298942865,7414.894793447622,6552.383140025086,5085.877944399706,5552.798733713215,4473.669055157437
4938,0.0,866.1975103691913,-1149.2573448375113,2387.889296127329,2762.8159458197856,2437.7433393182887,1903.7220202567682,1333.272680310738,844.7729671800479,1567.2190843632325,490.16306746645705,272.12684090923267
4939,0.0,2766.983711874523,1470.8638312567543,-1695.3684744582074,3193.4691861175183,3941.9795896611595,3669.926851149621,3035.1533645460586,2290.605249879848,3448.6827479957337,1575.5258363241162,979.289233290067
4940,0.0,5993.820934329865,5775.61841986668,5303.7164821580645,3050.443435445482,1.32572139283321e+97,3182.6886298633212,2324.38318362184,-9123.592647535832,6116.304723121928,1201.855033226509,-5652.268435894173
4941,0.0,3578.6806881650014,1.041345772482291e+66,5421.171715038282,6974.0045064343885,7081.6579372652195,6935.641728867644,6675.876127709033,6283.980510583491,5785.955229162668,5755.205728918072,5047.959325119852
4942,0.0,-1495.122302583064,3598.34675218642,4157.808787097816,3882.99706618673,3334.9196265896303,2655.443167971107,1947.9048244526543,1280.1064369343553,1200.8650988098893,747.9352492861849,389.2955395489944
4943,0.0,4616.836594322145,2687.6862055843203,-2520.2360221828526,5314.23602945605,6865.216054675404,6871.7804085988155,6286.150344304499,5420.420048725869,5497.631161324836,4427.342387135158,3395.8848512668615
4944,0.0,3794.673229403208,3085.2624912770093,2175.4259986478587,776.0587671595558,-1717.5302779039305,1749.197997159253,1976.8288268185247,1546.695640736182,4484.542875094833,1014.6345372746424,578.3782272919166
4945,0.0,2686.118920122702,2479.7097978704605,2156.81327257391,1752.8855487598137,1268.3158868277146,776.5304077705947,381.69183452940325,146.9741949993046,2801.436094219846,49.33200129926696,21.23986466106641
4946,0.0,4.851365786730977e+50,2989.620494073219,1948.739637112531,-2476.623663407795,3669.5087413632577,4673.727117274138,4417.17633800503,3731.2454857689036,1692.1443312504766,2868.2484682930885,2006.6448473058601
4947,0.0,1684.551206480842,-1680.5976485395706,4070.1896252385513,5007.0192090395285,4832.305466417462,4253.6561248163525,3476.697656809773,2654.9517168753996,2741.3383427354674,1869.2626460387535,1199.9956981277144
4948,0.0,6327.886235472422,3477.768779469102,1.2227392070504203e+57,2530.6330789043955,1.0934989321341714e+128,3658.973772226628,2634.3804687983425,-4258.266659452856,7460.17761516207,4035.815379587064,5174.595762706087
4949,0.0,5066.56678214743,2979.719105713294,-2901.961831216109,5665.29427743359,7377.79785673279,7447.399614387734,6888.904818930003,6036.717146344212,6042.400851411667,5034.694018140851,3962.0019264256393
4950,0.0,1321.620709289429,-1385.0103772628215,3437.8708455799465,4153.3187449966845,3907.122467126935,3326.666574918724,2609.7075235961474,1892.5355483325848,2222.3903860641144,1257.4881560097274,769.9691741653536
4951,0.0,5344.686746560062,5102.384873572598,4743.227820375909,4276.284967666616,3708.7160194574676,3043.970452317683,2312.9717591356407,1578.0868021567474,5523.499226100059,942.1252096312236,482.5194962888131
4952,0.0,7853.668851807987,7060.888833484766,5714.201765347955,3062.4956515730787,1.144649255344206e+68,3059.654427095114,1921.5533352761645,2.125678449229817e+113,9018.75938562411,790.7514961705656,-3791.932424484943
4953,0.0,3894.217105515714,1.1547515810986417e+55,5146.582828089021,3778.767340555042,-6302.931577190571,4801.702657971927,5290.4159730612155,2793.1141008916043,5909.53339159187,-4514.700589534443,3855.7517594118212
4954,0.0,1288.1495685032116,-2082.3036027259795,2529.796190244141,2982.812345068365,2659.5906460218985,2103.0716391367732,1463.0352971318873,875.0117833327633,2243.774834915451,443.1070911370943,195.09879451655232
4955,0.0,1.35994801897133e+76,3363.4393647727675,1855.484453089777,-5254.455914465566,-4401.950357643262,3982.9803693497574,5446.216939995316,5346.097870215333,2053.1443658199732,4656.1776096693875,3709.362104330744
4956,0.0,4291.68186033814,3265.5062394538927,1219.4264064800905,248.50600058541247,-13216.477010556271,2309.932498060801,3020.6880965169726,2674.8717000146385,4927.589927605056,1983.1291613934409,1249.9319565264275
4957,0.0,8712.791318530439,8064.337051612602,4543.722193545893,2.321092738773686e+61,3242.744621762336,1.1893176392201571e+110,2862.2596595337923,-11067.79099857403,10000.937489588097,3888.5687205352133,2820.4708175835794
4958,0.0,1414.2242194091687,1325.0633088280522,1191.9832327474965,1000.3637200557179,700.1240216021376,354.18333316509677,115.54316275501147,31.273271877054288,1483.969583048632,5.8946086857698035,0.8385490539176353
4959,0.0,3558.906974358846,3342.2743442304427,3010.1395397763254,2591.9581716121943,2071.8281213491396,1493.5608990678818,926.9878905817875,471.47367427022607,3685.529048786547,197.08287752052308,74.89029346188595
4960,0.0,3728.8643843715035,3485.369180645126,3117.3346245853095,2656.8099305066244,2107.4004198338494,1512.882716403119,940.16947783931,486.36739410520727,3884.7389405960284,211.44290337669887,84.38960426331123
4961,0.0,2732.0510952001555,2640.0396643292443,2521.6504760801117,2384.597878214346,2184.82004425741,1871.5322114411122,1417.7828945967537,875.5764802592081,2803.2071311230748,403.5520806946037,133.6626501481224
4962,0.0,4519.376172681835,4426.2139776118565,4311.643981348655,4190.345010131056,4041.182364075721,3851.883489579608,3563.7150703027564,3130.964359965641,4593.413621239668,2524.143142147891,1782.2289152958697
4963,0.0,2048.591953409232,1957.3894611162161,1832.1514934539002,1669.4998142609272,1409.8495137731074,1026.615772212802,586.2106154868084,230.23569951279367,2119.5480423053796,63.41182126630091,19.221949026230412
4964,0.0,6173.879058560636,3516.3538806879687,1.4143009180752934e+82,4794.370657492679,5157.488837002807,2617.133807087212,-4733.265054475457,1370.0515142770187,7086.058078994116,-3986.2545941927888,3116.417307659544
4965,0.0,2688.0317329389322,2569.0000492186027,2375.8819092522194,2112.631117769233,1733.9750689931655,1251.8945098643526,745.5597508568246,337.0389051850724,2786.5267282064765,126.78064439740876,47.55409174345373
4966,0.0,1450.2747492246613,1363.6060638320466,1271.4018207103104,1180.6442714785812,1091.0174053896458,988.1692026975877,809.8077789471048,484.6313961074303,1517.3743192083368,168.3112090579977,33.13698959028433
4967,0.0,173.3071874449091,66.83715187042846,14.4453440908826,2.100066072470419,0.2527035722800641,0.024319668350141554,0.00193775938654723,9.259433043734921e-05,298.2463115307627,3.4106098654607945e-06,1.0255087081183925e-07
4968,0.0,6400.474128709302,5605.407229440978,4478.503407244128,2286.7634985491795,-3309.4191084200374,3411.7296635835783,4348.25608430407,4032.271954292871,6723.572028269237,3299.2843178534085,2415.7025270248164
4969,0.0,6008.1056625813935,3296.685371150392,8.525291692115542e+121,2383.747478521684,-4663.1628860722885,3514.937732423649,2477.7218348626575,-3768.1875849906432,6934.363627138638,4114.678228461396,5260.360681489095
4970,0.0,9088.896982566712,7968.81509191157,6262.082524848665,3354.260792386193,-4171.251889518189,3414.446697014371,2343.5260369109405,-3602.043705448686,9392.95818988899,3977.381900139578,5057.631382807366
4971,0.0,6948.747482356345,6487.372303876941,3738.7217711806816,5.650346735775677e+65,2777.5306188478976,1.4249940587669093e+125,3793.683560261788,3010.779826030956,7594.895168642946,-11422.378322105942,3426.764035776426
4972,0.0,1183.9498240959624,-1571.562983797422,2653.167633851226,3113.922637422325,2787.3141985460866,2209.4923431945185,1568.0693487909996,978.1904192044337,2041.5726050614894,537.353142444797,264.9157444926522
